week,p,fail,delay,total,band
15.89999999999998,0.7566449532712199,0.24335504672878006,0.2437499999999988,0.48710504672877886,低 BMI
15.99999999999998,0.7550271744009379,0.24497282559906208,0.24999999999999878,0.49497282559906086,低 BMI
16.09999999999998,0.7533856549343104,0.24661434506568958,0.25624999999999876,0.5028643450656883,低 BMI
16.199999999999978,0.7517344298598533,0.24826557014014672,0.2624999999999986,0.5107655701401453,低 BMI
16.299999999999976,0.7500877439206424,0.24991225607935763,0.2687499999999985,0.5186622560793561,低 BMI
16.399999999999977,0.7484600486455868,0.2515399513544132,0.2749999999999986,0.5265399513544118,低 BMI
16.49999999999998,0.7468659948925698,0.2531340051074302,0.28124999999999867,0.5343840051074289,低 BMI
16.599999999999977,0.7453204210225377,0.2546795789774623,0.28749999999999853,0.5421795789774608,低 BMI
16.699999999999974,0.7438383368243503,0.2561616631756497,0.2937499999999984,0.5499116631756481,低 BMI
16.799999999999976,0.7424349033054373,0.25756509669456273,0.2999999999999985,0.5575650966945612,低 BMI
16.899999999999977,0.7411254084524509,0.2588745915475491,0.3062499999999986,0.5651245915475477,低 BMI
16.999999999999975,0.7399252390486616,0.2600747609513384,0.31249999999999845,0.5725747609513369,低 BMI
17.099999999999973,0.7388498486104682,0.2611501513895318,0.3187499999999983,0.5799001513895301,低 BMI
17.199999999999974,0.7379147214739613,0.2620852785260387,0.3249999999999984,0.5870852785260371,低 BMI
17.299999999999976,0.7371353330240459,0.2628646669759541,0.3312499999999985,0.5941146669759526,低 BMI
17.399999999999974,0.7365271060135427,0.26347289398645735,0.33749999999999836,0.6009728939864557,低 BMI
17.49999999999997,0.7361053628685835,0.2638946371314165,0.3437499999999982,0.6076446371314147,低 BMI
17.599999999999973,0.7358852738204307,0.2641147261795693,0.3499999999999983,0.6141147261795676,低 BMI
17.699999999999974,0.7358818006439174,0.2641181993560826,0.3562499999999984,0.620368199356081,低 BMI
17.799999999999972,0.7361096357207325,0.2638903642792675,0.36249999999999827,0.6263903642792658,低 BMI
17.89999999999997,0.7365831360838986,0.2634168639161014,0.36874999999999813,0.6321668639160996,低 BMI
17.99999999999997,0.737316252040669,0.262683747959331,0.3749999999999982,0.6376837479593293,低 BMI
18.099999999999973,0.7383224499178103,0.26167755008218974,0.3812499999999983,0.642927550082188,低 BMI
18.19999999999997,0.7396138904665974,0.2603861095334026,0.3874999999999982,0.6478861095334008,低 BMI
18.29999999999997,0.7411897308464843,0.2588102691535157,0.39374999999999805,0.6525602691535137,低 BMI
18.39999999999997,0.7430383674145858,0.25696163258541416,0.39999999999999813,0.6569616325854123,低 BMI
18.49999999999997,0.7451475051063258,0.25485249489367423,0.4062499999999982,0.6611024948936725,低 BMI
18.59999999999997,0.7475045135271803,0.2524954864728197,0.4124999999999981,0.6649954864728178,低 BMI
18.699999999999967,0.7500964697434125,0.2499035302565875,0.41874999999999796,0.6686535302565855,低 BMI
18.79999999999997,0.7529102002925327,0.24708979970746725,0.42499999999999805,0.6720897997074653,低 BMI
18.89999999999997,0.7559323227240337,0.24406767727596634,0.43124999999999813,0.6753176772759645,低 BMI
18.999999999999968,0.759149286918754,0.24085071308124595,0.437499999999998,0.678350713081244,低 BMI
19.09999999999997,0.7625474163716398,0.2374525836283602,0.4437499999999981,0.6812025836283583,低 BMI
19.199999999999967,0.7661129495590456,0.23388705044095437,0.44999999999999796,0.6838870504409523,低 BMI
19.29999999999997,0.7698320814492732,0.23016791855072682,0.45624999999999805,0.6864179185507249,低 BMI
19.399999999999967,0.773691005154922,0.22630899484507805,0.4624999999999979,0.688808994845076,低 BMI
19.499999999999964,0.7776759536688814,0.22232404633111857,0.4687499999999978,0.6910740463311164,低 BMI
19.59999999999997,0.78177324157338,0.21822675842661998,0.4749999999999981,0.6932267584266181,低 BMI
19.699999999999967,0.7859693065642722,0.21403069343572778,0.48124999999999796,0.6952806934357257,低 BMI
19.799999999999965,0.790250750591435,0.20974924940856499,0.4874999999999978,0.6972492494085628,低 BMI
19.899999999999963,0.7946043803813666,0.2053956196186334,0.4937499999999977,0.6991456196186311,低 BMI
19.999999999999964,0.7990172470803129,0.20098275291968715,0.4999999999999978,0.7009827529196849,低 BMI
20.09999999999997,0.8034766847358571,0.1965233152641429,0.5062499999999981,0.702773315264141,低 BMI
20.199999999999964,0.8079703473220242,0.19202965267797578,0.5124999999999977,0.7045296526779735,低 BMI
20.29999999999996,0.8124862440076798,0.18751375599232023,0.5187499999999976,0.7062637559923178,低 BMI
20.399999999999963,0.8170127723701535,0.18298722762984654,0.5249999999999977,0.7079872276298442,低 BMI
20.499999999999964,0.821538749265357,0.17846125073464303,0.5312499999999978,0.7097112507346408,低 BMI
20.59999999999996,0.8260534390817509,0.17394656091824912,0.5374999999999974,0.7114465609182465,低 BMI
20.69999999999996,0.8305465791277663,0.1694534208722337,0.5437499999999975,0.7132034208722312,低 BMI
20.79999999999996,0.835008401930059,0.16499159806994101,0.5499999999999976,0.7149915980699386,低 BMI
20.899999999999963,0.8394296542524186,0.16057034574758144,0.5562499999999977,0.7168203457475791,低 BMI
20.99999999999996,0.843801612681451,0.15619838731854896,0.5624999999999976,0.7186983873185465,低 BMI
21.09999999999996,0.8481160956643052,0.15188390433569476,0.5687499999999974,0.7206339043356922,低 BMI
21.19999999999996,0.8523654719247931,0.14763452807520694,0.5749999999999975,0.7226345280752045,低 BMI
21.29999999999996,0.8565426652262317,0.14345733477376832,0.5812499999999976,0.7247073347737659,低 BMI
21.39999999999996,0.8606411554912681,0.13935884450873193,0.5874999999999975,0.7268588445087294,低 BMI
21.49999999999996,0.8646549763298705,0.13534502367012946,0.5937499999999976,0.729095023670127,低 BMI
21.59999999999996,0.8685787090657157,0.13142129093428434,0.5999999999999974,0.7314212909342818,低 BMI
21.69999999999996,0.872407473387578,0.12759252661242204,0.6062499999999975,0.7338425266124196,低 BMI
21.79999999999996,0.8761369147853216,0.12386308521467837,0.6124999999999976,0.736363085214676,低 BMI
21.89999999999996,0.8797631893228979,0.12023681067710212,0.6187499999999975,0.7389868106770996,低 BMI
21.99999999999996,0.8832841451592103,0.11671585484078972,0.6249999999999976,0.7417158548407873,低 BMI
22.09999999999996,0.8867017955055094,0.11329820449449057,0.6312499999999974,0.744548204494488,低 BMI
22.19999999999996,0.8900189272386418,0.10998107276135816,0.6374999999999975,0.7474810727613557,低 BMI
22.299999999999955,0.8932382822841648,0.1067617177158352,0.6437499999999972,0.7505117177158324,低 BMI
22.39999999999996,0.8963625557558307,0.10363744424416932,0.6499999999999975,0.7536374442441668,低 BMI
22.49999999999996,0.8993943943550136,0.10060560564498644,0.6562499999999976,0.756855605644984,低 BMI
22.599999999999955,0.9023363950127007,0.09766360498729931,0.6624999999999972,0.7601636049872965,低 BMI
22.699999999999957,0.9051911037573432,0.09480889624265676,0.6687499999999973,0.763558896242654,低 BMI
22.799999999999955,0.9079610147925494,0.09203898520745057,0.6749999999999972,0.7670389852074477,低 BMI
22.89999999999996,0.9106485697693011,0.08935143023069891,0.6812499999999975,0.7706014302306964,低 BMI
22.999999999999957,0.9132561572380673,0.0867438427619327,0.6874999999999973,0.77424384276193,低 BMI
23.09999999999995,0.9157861122668893,0.08421388773311067,0.693749999999997,0.7779638877331077,低 BMI
23.199999999999957,0.9182407162121974,0.08175928378780262,0.6999999999999973,0.7817592837877999,低 BMI
23.299999999999955,0.9206221966298049,0.07937780337019507,0.7062499999999972,0.7856278033701922,低 BMI
23.399999999999952,0.9229327273141906,0.07706727268580937,0.712499999999997,0.7895672726858064,低 BMI
23.49999999999995,0.9251744284548373,0.07482557154516267,0.7187499999999969,0.7935755715451596,低 BMI
23.59999999999995,0.9273493668990302,0.07265063310096975,0.724999999999997,0.7976506331009667,低 BMI
23.699999999999957,0.9294595565111408,0.07054044348885924,0.7312499999999973,0.8017904434888565,低 BMI
23.79999999999995,0.9315069586190221,0.06849304138097789,0.7374999999999969,0.8059930413809748,低 BMI
23.89999999999995,0.933493482538719,0.066506517461281,0.7437499999999968,0.8102565174612778,低 BMI
23.99999999999995,0.935420986169257,0.06457901383074305,0.7499999999999969,0.8145790138307399,低 BMI
24.09999999999995,0.9372912766498116,0.0627087233501884,0.756249999999997,0.8189587233501854,低 BMI
24.19999999999995,0.939106111072071,0.06089388892792902,0.7624999999999968,0.8233938889279259,低 BMI
24.299999999999947,0.9408671972410991,0.05913280275890087,0.7687499999999967,0.8278828027588976,低 BMI
24.39999999999995,0.9425761944784751,0.05742380552152493,0.7749999999999968,0.8324238055215217,低 BMI
24.49999999999995,0.9442347144619324,0.05576528553806759,0.7812499999999969,0.8370152855380645,低 BMI
24.599999999999948,0.9458443220961474,0.05415567790385256,0.7874999999999968,0.8416556779038493,低 BMI
24.699999999999942,0.947406536409726,0.05259346359027395,0.7937499999999964,0.8463434635902704,低 BMI
24.799999999999947,0.9489228314738258,0.051077168526174166,0.7999999999999967,0.8510771685261709,低 BMI
24.89999999999995,0.9503946373382071,0.04960536266179294,0.8062499999999968,0.8558553626617897,低 BMI
24.999999999999947,0.9518233409808504,0.04817665901914958,0.8124999999999967,0.8606766590191463,低 BMI
10.0,0.7043304160634298,0.29566958393657017,0.0,0.29566958393657017,中 BMI
10.1,0.7092792520115025,0.29072074798849745,0.0,0.29072074798849745,中 BMI
10.2,0.7141880543268468,0.28581194567315316,0.0,0.28581194567315316,中 BMI
10.3,0.7190561219133565,0.28094387808664345,0.0,0.28094387808664345,中 BMI
10.4,0.7238827772911604,0.27611722270883965,0.0,0.27611722270883965,中 BMI
10.499999999999998,0.7286673668247794,0.2713326331752206,0.0,0.2713326331752206,中 BMI
10.599999999999998,0.7334092609281788,0.2665907390718212,0.0,0.2665907390718212,中 BMI
10.699999999999998,0.7381078542467053,0.26189214575329467,0.0,0.26189214575329467,中 BMI
10.799999999999995,0.7427625658159367,0.2572374341840633,0.0,0.2572374341840633,中 BMI
10.899999999999997,0.7473728391974997,0.25262716080250025,0.0,0.25262716080250025,中 BMI
10.999999999999996,0.7519381425919409,0.24806185740805908,0.0,0.24806185740805908,中 BMI
11.099999999999996,0.756456810639827,0.24354318936017305,0.0,0.24354318936017305,中 BMI
11.199999999999996,0.7609226647188979,0.2390773352811021,0.0,0.2390773352811021,中 BMI
11.299999999999995,0.7653286568606557,0.23467134313934435,0.0,0.23467134313934435,中 BMI
11.399999999999997,0.7696680562531556,0.2303319437468444,0.0,0.2303319437468444,中 BMI
11.499999999999996,0.7739344520276425,0.22606554797235745,0.0,0.22606554797235745,中 BMI
11.599999999999994,0.7781217540029014,0.2218782459970986,0.0,0.2218782459970986,中 BMI
11.699999999999994,0.7822241913675676,0.2177758086324324,0.0,0.2177758086324324,中 BMI
11.799999999999994,0.786236309298568,0.21376369070143197,0.0,0.21376369070143197,中 BMI
11.899999999999991,0.7901529635308217,0.20984703646917835,0.0,0.20984703646917835,中 BMI
11.999999999999991,0.7939693129090288,0.20603068709097117,0.0,0.20603068709097117,中 BMI
12.099999999999993,0.7976808099665716,0.20231919003342835,0.006249999999999534,0.2085691900334279,中 BMI
12.199999999999992,0.801283189589024,0.198716810410976,0.012499999999999512,0.2112168104109755,中 BMI
12.299999999999992,0.80477245583035,0.19522754416965005,0.01874999999999949,0.21397754416964954,中 BMI
12.399999999999991,0.8081448669584365,0.19185513304156354,0.024999999999999467,0.216855133041563,中 BMI
12.499999999999991,0.8113969188130585,0.18860308118694147,0.031249999999999445,0.2198530811869409,中 BMI
12.59999999999999,0.8145253265636935,0.18547467343630653,0.03749999999999942,0.22297467343630595,中 BMI
12.69999999999999,0.8175270049567501,0.18247299504324987,0.0437499999999994,0.22622299504324928,中 BMI
12.79999999999999,0.8203990471418416,0.17960095285815836,0.04999999999999938,0.22960095285815774,中 BMI
12.89999999999999,0.8231387021647347,0.17686129783526527,0.056249999999999356,0.23311129783526463,中 BMI
12.99999999999999,0.8257433512107003,0.1742566487892997,0.062499999999999334,0.23675664878929903,中 BMI
13.099999999999987,0.8282104826762884,0.17178951732371162,0.0687499999999992,0.24053951732371082,中 BMI
13.199999999999989,0.8305376661402214,0.1694623338597786,0.07499999999999929,0.2444623338597779,中 BMI
13.299999999999988,0.8327225252953461,0.16727747470465393,0.08124999999999927,0.2485274747046532,中 BMI
13.399999999999988,0.8347627098935938,0.1652372901064062,0.08749999999999925,0.25273729010640544,中 BMI
13.499999999999988,0.836655866744923,0.16334413325507702,0.09374999999999922,0.25709413325507624,中 BMI
13.599999999999987,0.838399609799479,0.16160039020052097,0.0999999999999992,0.26160039020052017,中 BMI
13.699999999999989,0.8399914893299861,0.16000851067001387,0.10624999999999929,0.26625851067001316,中 BMI
13.799999999999986,0.8414289602189358,0.15857103978106424,0.11249999999999916,0.2710710397810634,中 BMI
13.899999999999986,0.8427093493427794,0.1572906506572206,0.11874999999999913,0.2760406506572197,中 BMI
13.999999999999986,0.8438298220333555,0.15617017796664445,0.12499999999999911,0.28117017796664356,中 BMI
14.099999999999984,0.8447873475855318,0.15521265241446824,0.13124999999999898,0.2864626524144672,中 BMI
14.199999999999983,0.8455786637699039,0.15442133623009613,0.13749999999999896,0.2919213362300951,中 BMI
14.299999999999985,0.8462002403007297,0.1537997596992703,0.14374999999999905,0.29754975969926933,中 BMI
14.399999999999984,0.8466482412025915,0.15335175879740848,0.14999999999999902,0.3033517587974075,中 BMI
14.499999999999984,0.8469184860150174,0.1530815139849826,0.156249999999999,0.3093315139849816,中 BMI
14.599999999999984,0.8470071523785446,0.15299284762145537,0.16249999999999898,0.31549284762145435,中 BMI
14.699999999999983,0.8469194209338001,0.15308057906619987,0.16874999999999896,0.32183057906619883,中 BMI
14.799999999999985,0.8466665448526287,0.1533334551473713,0.17499999999999905,0.32833345514737033,中 BMI
14.899999999999984,0.8462595762555575,0.15374042374444252,0.18124999999999902,0.33499042374444155,中 BMI
14.999999999999982,0.8457093205487677,0.15429067945123232,0.1874999999999989,0.3417906794512312,中 BMI
15.099999999999982,0.845026412173772,0.15497358782622805,0.19374999999999887,0.3487235878262269,中 BMI
15.199999999999982,0.8442213844373254,0.15577861556267458,0.19999999999999885,0.35577861556267343,中 BMI
15.29999999999998,0.8433047334571822,0.15669526654281785,0.2062499999999987,0.36294526654281656,中 BMI
15.39999999999998,0.842286976243126,0.15771302375687402,0.2124999999999988,0.3702130237568728,中 BMI
15.49999999999998,0.8411787029169743,0.15882129708302573,0.21874999999999878,0.3775712970830245,中 BMI
15.59999999999998,0.8399906230613594,0.1600093769386406,0.22499999999999876,0.38500937693863935,中 BMI
15.69999999999998,0.8387336061760096,0.16126639382399044,0.23124999999999873,0.3925163938239892,中 BMI
15.79999999999998,0.8374187162126014,0.16258128378739856,0.2374999999999987,0.40008128378739727,中 BMI
15.89999999999998,0.8360572401553608,0.16394275984463924,0.2437499999999988,0.40769275984463804,中 BMI
15.99999999999998,0.8346607106144391,0.16533928938556086,0.24999999999999878,0.41533928938555964,中 BMI
16.09999999999998,0.8332409224024984,0.16675907759750164,0.25624999999999876,0.4230090775975004,中 BMI
16.199999999999978,0.8318099430713909,0.1681900569286091,0.2624999999999986,0.43069005692860773,中 BMI
16.299999999999976,0.8303801173947283,0.16961988260527172,0.2687499999999985,0.4383698826052702,中 BMI
16.399999999999977,0.8289640657926565,0.17103593420734353,0.2749999999999986,0.4460359342073421,中 BMI
16.49999999999998,0.8275746767064203,0.17242532329357974,0.28124999999999867,0.4536753232935784,中 BMI
16.599999999999977,0.826225092941303,0.17377490705869703,0.28749999999999853,0.46127490705869556,中 BMI
16.699999999999974,0.8249286920063081,0.17507130799369186,0.2937499999999984,0.46882130799369026,中 BMI
16.799999999999976,0.8236990604865048,0.17630093951349524,0.2999999999999985,0.4763009395134937,中 BMI
16.899999999999977,0.8225499624884678,0.1774500375115322,0.3062499999999986,0.4837000375115308,中 BMI
16.999999999999975,0.8214953021999267,0.17850469780007328,0.31249999999999845,0.4910046978000717,中 BMI
17.099999999999973,0.8205490806010998,0.17945091939890023,0.3187499999999983,0.49820091939889855,中 BMI
17.199999999999974,0.8197253463569545,0.1802746536430455,0.3249999999999984,0.5052746536430439,中 BMI
17.299999999999976,0.8190381409068557,0.18096185909314433,0.3312499999999985,0.5122118590931428,中 BMI
17.399999999999974,0.8185014377511483,0.18149856224885175,0.33749999999999836,0.5189985622488501,中 BMI
17.49999999999997,0.8181290759140689,0.18187092408593108,0.3437499999999982,0.5256209240859293,中 BMI
17.599999999999973,0.8179346875402631,0.1820653124597369,0.3499999999999983,0.5320653124597352,中 BMI
17.699999999999974,0.8179316195600226,0.18206838043997742,0.3562499999999984,0.5383183804399758,中 BMI
17.799999999999972,0.8181328493385358,0.1818671506614642,0.36249999999999827,0.5443671506614625,中 BMI
17.89999999999997,0.8185508942100203,0.18144910578997975,0.36874999999999813,0.5501991057899779,中 BMI
17.99999999999997,0.819197714792202,0.18080228520779795,0.3749999999999982,0.5558022852077962,中 BMI
18.099999999999973,0.820084611984562,0.17991538801543805,0.3812499999999983,0.5611653880154364,中 BMI
18.19999999999997,0.8212214684216494,0.17877853157835055,0.3874999999999982,0.5662785315783487,中 BMI
18.29999999999997,0.8226064460339637,0.1773935539660363,0.39374999999999805,0.5711435539660343,中 BMI
18.39999999999997,0.8242280324435652,0.17577196755643476,0.39999999999999813,0.5757719675564329,中 BMI
18.49999999999997,0.8260739544599337,0.1739260455400663,0.4062499999999982,0.5801760455400645,中 BMI
18.59999999999997,0.8281315229823882,0.17186847701761176,0.4124999999999981,0.5843684770176099,中 BMI
18.699999999999967,0.830387701364214,0.16961229863578597,0.41874999999999796,0.5883622986357839,中 BMI
18.79999999999997,0.8328291723866226,0.16717082761337743,0.42499999999999805,0.5921708276133755,中 BMI
18.89999999999997,0.8354424039553997,0.1645575960446003,0.43124999999999813,0.5958075960445984,中 BMI
18.999999999999968,0.8382137135789766,0.16178628642102344,0.437499999999998,0.5992862864210214,中 BMI
19.09999999999997,0.8411293316304524,0.15887066836954755,0.4437499999999981,0.6026206683695456,中 BMI
19.199999999999967,0.8441754633400329,0.1558245366599671,0.44999999999999796,0.605824536659965,中 BMI
19.29999999999997,0.8473383494103782,0.15266165058962178,0.45624999999999805,0.6089116505896198,中 BMI
19.399999999999967,0.8506043250972896,0.14939567490271044,0.4624999999999979,0.6118956749027084,中 BMI
19.499999999999964,0.8539598775535435,0.14604012244645648,0.4687499999999978,0.6147901224464543,中 BMI
19.59999999999997,0.8573917011958303,0.1426082988041697,0.4749999999999981,0.6176082988041678,中 BMI
19.699999999999967,0.86088675082474,0.13911324917526002,0.48124999999999796,0.620363249175258,中 BMI
19.799999999999965,0.8644322922063752,0.13556770779362481,0.4874999999999978,0.6230677077936226,中 BMI
19.899999999999963,0.8680159498119681,0.13198405018803194,0.4937499999999977,0.6257340501880296,中 BMI
19.999999999999964,0.8716257514091392,0.12837424859086077,0.4999999999999978,0.6283742485908586,中 BMI
20.09999999999997,0.8752501692051181,0.12474983079488189,0.5062499999999981,0.63099983079488,中 BMI
20.199999999999964,0.8788781572580783,0.12112184274192173,0.5124999999999977,0.6336218427419195,中 BMI
20.29999999999996,0.8824991848972072,0.11750081510279275,0.5187499999999976,0.6362508151027904,中 BMI
20.399999999999963,0.886103265924446,0.11389673407555401,0.5249999999999977,0.6388967340755517,中 BMI
20.499999999999964,0.8896809834100617,0.11031901658993826,0.5312499999999978,0.641569016589936,中 BMI
20.59999999999996,0.8932235099391731,0.1067764900608269,0.5374999999999974,0.6442764900608243,中 BMI
20.69999999999996,0.8967226232157938,0.10327737678420623,0.5437499999999975,0.6470273767842037,中 BMI
20.79999999999996,0.9001707169834967,0.09982928301650329,0.5499999999999976,0.6498292830165009,中 BMI
20.899999999999963,0.9035608072760132,0.09643919272398682,0.5562499999999977,0.6526891927239845,中 BMI
20.99999999999996,0.9068865340655374,0.09311346593446257,0.5624999999999976,0.6556134659344601,中 BMI
21.09999999999996,0.9101421584298046,0.08985784157019538,0.5687499999999974,0.6586078415701928,中 BMI
21.19999999999996,0.9133225554098348,0.08667744459016524,0.5749999999999975,0.6616774445901628,中 BMI
21.29999999999996,0.9164232027773958,0.08357679722260425,0.5812499999999976,0.6648267972226019,中 BMI
21.39999999999996,0.9194401659736489,0.08055983402635114,0.5874999999999975,0.6680598340263486,中 BMI
21.49999999999996,0.9223700795172449,0.07762992048275508,0.5937499999999976,0.6713799204827526,中 BMI
21.59999999999996,0.9252101252106325,0.0747898747893675,0.5999999999999974,0.6747898747893649,中 BMI
21.69999999999996,0.9279580074970241,0.07204199250297594,0.6062499999999975,0.6782919925029735,中 BMI
21.79999999999996,0.9306119263370694,0.06938807366293065,0.6124999999999976,0.6818880736629283,中 BMI
21.89999999999996,0.9331705482392852,0.06682945176071475,0.6187499999999975,0.6855794517607122,中 BMI
21.99999999999996,0.9356338111928864,0.06436618880711364,0.6249999999999976,0.6893661888071112,中 BMI
22.09999999999996,0.9380045797547965,0.06199542024520355,0.6312499999999974,0.693245420245201,中 BMI
22.19999999999996,0.9402861984838754,0.0597138015161246,0.6374999999999975,0.6972138015161221,中 BMI
22.299999999999955,0.9424819137704421,0.057518086229557897,0.6437499999999972,0.701268086229555,中 BMI
22.39999999999996,0.9445948744613789,0.05540512553862109,0.6499999999999975,0.7054051255386186,中 BMI
22.49999999999996,0.9466281327182496,0.05337186728175036,0.6562499999999976,0.7096218672817479,中 BMI
22.599999999999955,0.9485846450827176,0.05141535491728244,0.6624999999999972,0.7139153549172796,中 BMI
22.699999999999957,0.9504672737252529,0.04953272627474714,0.6687499999999973,0.7182827262747444,中 BMI
22.799999999999955,0.9522787878547903,0.047721212145209746,0.6749999999999972,0.7227212121452069,中 BMI
22.89999999999996,0.9540218652685851,0.04597813473141488,0.6812499999999975,0.7272281347314123,中 BMI
22.999999999999957,0.9556990940230599,0.04430090597694014,0.6874999999999973,0.7318009059769375,中 BMI
23.09999999999995,0.9573129742078935,0.04268702579210648,0.693749999999997,0.7364370257921035,中 BMI
23.199999999999957,0.958865919807014,0.04113408019298603,0.6999999999999973,0.7411340801929833,中 BMI
23.299999999999955,0.9603602606314785,0.0396397393685215,0.7062499999999972,0.7458897393685187,中 BMI
