gestational_week,baseline_bmi,linear_full,linear_early69,week_spline_df3_full,week_spline_df3_early69
15.428571428571429,28.0,0.8997753832285045,0.9260260530576051,0.8917649768611259,0.9344323565130641
15.571428571428571,28.0,0.9013425972182083,0.9269033078095404,0.8922373662087051,0.9339900167726727
15.714285714285714,28.0,0.9028913567935498,0.9277723486534855,0.8926955884050645,0.9334659630647463
15.857142857142858,28.0,0.9044217576289066,0.9286332192761004,0.8931402729985081,0.9328676120336401
16.0,28.0,0.9059338972984943,0.9294859636158097,0.8935756385493941,0.9322024282729624
16.142857142857142,28.0,0.9074278752270077,0.9303306258545719,0.8940067488912514,0.9314779945828846
16.285714285714285,28.0,0.9089037926402674,0.931167250409691,0.8944386072209201,0.930702074169673
16.428571428571427,28.0,0.9103617525158949,0.9319958819256757,0.8948761564332202,0.9298826647279737
16.571428571428573,28.0,0.9118018595340351,0.9328165652661442,0.8953242777257091,0.9290280442425262
16.714285714285715,28.0,0.9132242200281507,0.9336293455057777,0.8957877874886144,0.9281468082613917
16.857142857142858,28.0,0.9146289419359049,0.934434267922323,0.8962714324963937,0.9272478983276009
17.0,28.0,0.9160161347501559,0.9352313779886461,0.896779883419489,0.9263406212103253
17.142857142857142,28.0,0.9173859094700804,0.9360207213648366,0.8973177266777459,0.9254346585499431
17.285714285714285,28.0,0.9187383785524494,0.9368023438903659,0.8978894546607226,0.924540066523232
17.428571428571427,28.0,0.9200736558630707,0.9375762915763008,0.8984994543447788,0.9236672651446287
17.571428571428573,28.0,0.9213918566284203,0.9383426105975687,0.8991519943424853,0.9228270168461064
17.714285714285715,28.0,0.9226930973874801,0.9391013472852827,0.8998512104266112,0.9220303940206847
17.857142857142858,28.0,0.9239774959438003,0.9398525481191227,0.9006010895788261,0.9212887352717464
18.0,28.0,0.925245171317804,0.9405962597197735,0.9014054526224021,0.9206135901810849
18.142857142857142,28.0,0.9264962436993494,0.9413325288414255,0.9022679355087244,0.9200166524920061
18.285714285714285,28.0,0.9277308344005711,0.9420614023643323,0.9031919693394614,0.9195096816991998
18.428571428571427,28.0,0.928949065809012,0.9427829272874322,0.9041807592199091,0.9191044131442822
18.571428571428573,28.0,0.9301510613410658,0.9434971507210298,0.9052372620544635,0.9188124568352337
18.714285714285715,28.0,0.9313369453957424,0.9442041198795431,0.9063641634125073,0.9186451853405153
18.857142857142858,28.0,0.9325068433087749,0.9449038820743125,0.9075638536123332,0.918613611256288
19.0,28.0,0.9336608813070804,0.9455964847064755,0.9088384031921752,0.9187282549106015
19.142857142857142,28.0,0.9347991864635912,0.9462819752599071,0.9101895379610336,0.9189990031551781
19.285714285714285,28.0,0.935921886652468,0.9469604012942268,0.9116186138477878,0.9194349603077466
19.428571428571427,28.0,0.9370291105047117,0.9476318104378714,0.9131265917950608,0.9200442925505115
19.571428571428573,28.0,0.9381209873641845,0.948296250381238,0.914714012974309,0.9208333743725514
19.714285714285715,28.0,0.939197647244054,0.9489537688698937,0.9163809746304559,0.9217993662795347
19.857142857142858,28.0,0.9402592207836742,0.9496044136978551,0.9181271068977734,0.9229333236691737
20.0,28.0,0.9413058392059128,0.9502482327009384,0.9199515509631362,0.9242254749865935
11.0,32.0,0.7743341255730292,0.8515302928213171,0.8118490522130442,0.8448356522823393
11.142857142857142,32.0,0.7770531371949856,0.8530029300611097,0.8128286614241227,0.8487883665759228
11.285714285714286,32.0,0.7797529678797772,0.8544654777899261,0.8138044623674952,0.852660646934988
11.428571428571429,32.0,0.7824335294102549,0.8559179459456154,0.8147758821339781,0.8564427632000375
11.571428571428571,32.0,0.7850947375284462,0.8573603452557833,0.8157423555730807,0.8601257762849912
11.714285714285714,32.0,0.7877365119269983,0.8587926872304794,0.8167033252759157,0.8637015161040771
11.857142857142858,32.0,0.790358776239304,0.860214984154803,0.8176582415454687,0.8671625527082235
12.0,32.0,0.7929614580283264,0.8616272490814298,0.8186065623542054,0.8705021610273868
12.142857142857142,32.0,0.7955444887741372,0.8630294958230604,0.8195477532890025,0.8737142796599787
12.285714285714286,32.0,0.798107803860184,0.8644217389447961,0.8204812874834052,0.876793464180214
12.428571428571429,32.0,0.8006513425583052,0.8658039937564408,0.8214066455372095,0.8797348354482617
12.571428571428571,32.0,0.8031750480125068,0.8671762763047333,0.8223233154233928,0.8825340234063939
12.714285714285714,32.0,0.8056788672215223,0.8685386033655111,0.8232307923824116,0.8851871068272315
12.857142857142858,32.0,0.8081627510201705,0.8698909924358105,0.8241285788039008,0.8876905494483227
13.0,32.0,0.8106266540595319,0.8712334617259,0.8250161840958138,0.8900411328816602
13.142857142857142,32.0,0.8130705347859633,0.872566030151257,0.8258931245410481,0.8922358866285107
13.285714285714286,32.0,0.8154943554189669,0.8738887173244827,0.8267589231416151,0.8942720154604856
13.428571428571429,32.0,0.8178980819279392,0.8752015435471612,0.827613109450408,0.89614682434857
13.571428571428571,32.0,0.8202816840078158,0.8765045298016652,0.8284552193906366,0.8978576410343508
13.714285714285714,32.0,0.8226451350536331,0.87779769774291,0.8292847950629998,0.899401736243447
13.857142857142858,32.0,0.8249884121340318,0.8790810696900564,0.8301013845406664,0.9007762414416121
14.0,32.0,0.8273114959637206,0.880354668618168,0.8309045416521478,0.9019780639305646
14.142857142857142,32.0,0.8296143708749211,0.8816185181498223,0.8316938257521387,0.9030037989747208
14.285714285714286,32.0,0.8318970247878208,0.8828726425466793,0.8324688014804134,0.9038496385430045
14.428571428571429,32.0,0.8341594491800516,0.8841170667010101,0.8332290385088603,0.9045112761432728
14.571428571428571,32.0,0.8364016390552196,0.8853518161271856,0.8339741112767414,0.9049839273068014
14.714285714285714,32.0,0.8386235929105097,0.8865769169531319,0.8347035987142626,0.9052692981248099
14.857142857142858,32.0,0.8408253127033849,0.8877923959117475,0.8354170839545416,0.9053794031009119
15.0,32.0,0.8430068038174091,0.8889982803322938,0.8361141540340555,0.9053264055362544
15.142857142857142,32.0,0.8451680750272135,0.8901945981317512,0.8367943995816534,0.9051218133670462
15.285714285714286,32.0,0.8473091384626315,0.8913813778061518,0.8374574144962093,0.904776626989099
15.428571428571429,32.0,0.8494300095720273,0.8925586484218848,0.8381027956129979,0.9043014748594644
15.571428571428571,32.0,0.8515307070848417,0.8937264396069788,0.8387301423588595,0.9037067376241394
15.714285714285714,32.0,0.8536112529733813,0.8948847815423648,0.8393390563962246,0.9030026613572233
15.857142857142858,32.0,0.8556716724138724,0.8960337049531184,0.8399303414727788,0.902199460339675
16.0,32.0,0.8577119937468105,0.8971732410996869,0.8405095806066376,0.9013074096590152
16.142857142857142,32.0,0.859732248436623,0.8983034217691007,0.8410834961587395,0.9003369277780054
16.285714285714285,32.0,0.8617324710306771,0.899424279266174,0.8416587456542881,0.8992986491027746
16.428571428571427,32.0,0.8637126991176531,0.9005358464046922,0.8422419219638346,0.8982034864806444
16.571428571428573,32.0,0.8656729732853123,0.901638156498594,0.8428395516268408,0.897062683475983
16.714285714285715,32.0,0.8676133370776801,0.9027312433531446,0.8434580913194639,0.8958878562092292
16.857142857142858,32.0,0.8695338369516761,0.9038151412561073,0.8441039224690441,0.8946910244996745
17.0,32.0,0.8714345222332089,0.9048898849689092,0.8447833440187357,0.8934846320260645
17.142857142857142,32.0,0.8733154450727683,0.9059555097178106,0.8455025633469286,0.8922815552095449
17.285714285714285,32.0,0.8751766604005343,0.907012051185072,0.8462676853476772,0.8910951005294755
17.428571428571427,32.0,0.8770182258810322,0.9080595455001286,0.8470846996803936,0.8899389900023571
17.571428571428573,32.0,0.8788402018673566,0.9090980292307661,0.8479594661996868,0.8888273345855389
17.714285714285715,32.0,0.8806426513549902,0.910127539374308,0.8488976985795875,0.8877745953083347
17.857142857142858,32.0,0.8824256399352435,0.9111481133488091,0.8499049461506712,0.8867955319815507
18.0,32.0,0.8841892357483383,0.912159788984261,0.8509865739739462,0.8859051393902833
18.142857142857142,32.0,0.8859335094361606,0.9131626045138114,0.8521477411820694,0.8851185709326721
18.285714285714285,32.0,0.8876585340947101,0.9141565985649966,0.8533933776266999,0.884451049728143
18.428571428571427,32.0,0.8893643852262653,0.9151418101509919,0.8547281588809038,0.8839177672824514
18.571428571428573,32.0,0.8910511406912952,0.9161182786618797,0.8561564796577703,0.883533769864423
18.714285714285715,32.0,0.892718880660136,0.9170860438559372,0.8576824257211033,0.8833138328227996
18.857142857142858,32.0,0.8943676875644615,0.9180451458509468,0.859309744381576,0.8832723231544689
19.0,32.0,0.8959976460485678,0.918995625115529,0.8610418136923803,0.8834230507325329
19.142857142857142,32.0,0.8976088429204974,0.9199375224605013,0.8628816104825601,0.8837791087205509
19.285714285714285,32.0,0.8992013671030266,0.920870879030264,0.8648316773941634,0.8843527038458003
19.428571428571427,32.0,0.9007753095845381,0.9217957362942124,0.8668940891214196,0.8851549773887213
19.571428571428573,32.0,0.9023307633698034,0.9227121360381824,0.8690704180865525,0.8861949041909485
19.714285714285715,32.0,0.9038678234306952,0.9236201203559238,0.8713616998277688,0.8874695084657862
19.857142857142858,32.0,0.9053865866568563,0.9245197316406107,0.8737683984204678,0.8889679074056012
20.0,32.0,0.9068871518063426,0.9254110125763841,0.8762903723027233,0.8906782296501488
11.0,36.0,0.6929390062685151,0.7978082224387193,0.7368336362629039,0.7902503329133141
11.142857142857142,36.0,0.6961336042198634,0.799610808944708,0.7380244533987641,0.7950622755436002
11.285714285714286,36.0,0.6993129639946982,0.8014034570672649,0.7392117388847108,0.799792815401998
11.428571428571429,36.0,0.7024768910346427,0.8031861475406727,0.7403947862310983,0.8044292967520938
11.571428571428571,36.0,0.7056251944257664,0.8049588620690876,0.7415728958263085,0.8089598709914199
11.714285714285714,36.0,0.7087576869293217,0.8067215833230876,0.7427453749644981,0.8133734884103796
11.857142857142858,36.0,0.7118741850110193,0.8084742949360706,0.74391153786156,0.8176598819540721
12.0,36.0,0.7149745088688441,0.8102169815005031,0.7450707056590984,0.8218095431433361
12.142857142857142,36.0,0.7180584824594022,0.8119496285640271,0.7462222064162387,0.8258136903947073
12.285714285714286,36.0,0.7211259335227973,0.8136722226254169,0.7473653750890935,0.8296642300491619
12.428571428571429,36.0,0.7241766936060349,0.8153847511303995,0.7484995534977271,0.8333537104747506
12.571428571428571,36.0,0.7272105980849515,0.8170872024673304,0.7496240902804718,0.836875269647307
12.714285714285714,36.0,0.7302274861846674,0.8187795659627327,0.7507383408354599,0.840222576635652
12.857142857142858,36.0,0.7332272009985641,0.8204618318766992,0.7518416672492503,0.8433897674229676
13.0,36.0,0.7362095895057874,0.8221339913981598,0.7529334382124425,0.8463713754845956
13.142857142857142,36.0,0.7391745025872747,0.8237960366400159,0.7540130289221814,0.8491622575152186
13.285714285714286,36.0,0.7421217950403132,0.8254479606341437,0.7550798209714686,0.8517575146563405
13.428571428571429,36.0,0.745051325591627,0.8270897573262702,0.7561332022252144,0.854152409519698
13.571428571428571,36.0,0.7479629569090026,0.8287214215707199,0.7571725666829678,0.8563422792354565
13.714285714285714,36.0,0.750856555611451,0.8303429491250396,0.7581973143282839,0.858322444677764
13.857142857142858,36.0,0.753731992277918,0.831954336644498,0.7592068509646922,0.8600881159366227
14.0,36.0,0.7565891414545435,0.8335555816764668,0.7602005880382458,0.8616342940164478
14.142857142857142,36.0,0.7594278816604803,0.835146682654681,0.7611779424466406,0.8629556686506517
14.285714285714286,36.0,0.762248095392277,0.8367276388933855,0.7621383363349052,0.8640465120308307
14.428571428571429,36.0,0.7650496691268367,0.8382984505813655,0.7630811968776734,0.8649005681616713
14.571428571428571,36.0,0.7678324933229568,0.8398591187758646,0.7640059560480593,0.8655110927588474
14.714285714285714,36.0,0.7705964624214608,0.8414096453963951,0.764912050373168,0.8658798755090087
14.857142857142858,36.0,0.7733414748439347,0.8429500332184378,0.765798920676279,0.8660221974356035
15.0,36.0,0.7760674329900741,0.8444802858670383,0.766666011805756,0.8659536903037287
15.142857142857142,36.0,0.7787742432336588,0.8460004078102991,0.7675127723507356,0.8656892660909108
15.285714285714286,36.0,0.7814618159171642,0.8475104043527698,0.768338654343663,0.8652432796439666
15.428571428571429,36.0,0.7841300653450218,0.8490102816287399,0.7691431129497479,0.8646296786627715
15.571428571428571,36.0,0.7867789097755451,0.8505000465954339,0.7699256061434182,0.8638621413835055
15.714285714285714,36.0,0.7894082714115316,0.8519797070261113,0.770685594371858,0.8629542022546721
15.857142857142858,36.0,0.7920180763895601,0.8534492715030766,0.7714240395943954,0.861919365814493
16.0,36.0,0.7946082547679929,0.8549087494105965,0.7721478814133045,0.860771208895001
16.142857142857142,36.0,0.7971787405137039,0.856358150927731,0.7728655019248186,0.859523471201509
16.285714285714285,36.0,0.7997294714875464,0.8577974870210802,0.7735852223970611,0.8581901342498561
16.428571428571427,36.0,0.8022603894285776,0.8592267694374439,0.7743153032220691,0.8567854885904642
16.571428571428573,36.0,0.8047714399370586,0.8606460106964057,0.7750639421149847,0.8553241892092132
16.714285714285715,36.0,0.807262572456247,0.862055224082834,0.7758392705442055,0.8538212989708751
16.857142857142858,36.0,0.8097337402530002,0.8634544236393096,0.7766493483760237,0.8522923199609331
17.0,36.0,0.81218490039721,0.8648436241584769,0.7775021567164395,0.8507532125847912
17.142857142857142,36.0,0.8146160137400855,0.8662228411753259,0.7784055889314718,0.8492204022977946
17.285714285714285,36.0,0.8170270448913073,0.8675920909594025,0.7793674398255634,0.847710773862644
17.428571428571427,36.0,0.8194179621950691,0.8689513905069536,0.7803953929556839,0.8462416530598718
17.571428571428573,36.0,0.8217887377050331,0.8703007575330051,0.7814970060566571,0.8448307758089455
17.714285714285715,36.0,0.8241393471582136,0.8716402104633794,0.7826796945512415,0.8434962446891312
17.857142857142858,36.0,0.8264697699478171,0.8729697684266529,0.7839507131168162,0.8422564728775006
18.0,36.0,0.8287799890950539,0.8742894512460516,0.785317135279398,0.8411301155438204
18.142857142857142,36.0,0.8310699912199501,0.8755992794312968,0.786785831005486,0.8401359887565449
18.285714285714285,36.0,0.833339766511176,0.8768992741703927,0.7883634422631751,0.8392929759596793
18.428571428571427,36.0,0.8355893086949194,0.8781894573213651,0.790056356526559,0.8386199220769448
18.571428571428573,36.0,0.8378186150028224,0.8794698514039503,0.7918706782020616,0.8381355152888808
18.714285714285715,36.0,0.8400276861390079,0.8807404795912382,0.7938121979624909,0.8378581565132899
18.857142857142858,36.0,0.8422165262462177,0.8820013657012699,0.7958863599848509,0.8378058166046158
19.0,36.0,0.8443851428710876,0.8832525341885942,0.7980982271018681,0.8379958812802208
19.142857142857142,36.0,0.8465335469285802,0.8844940101357835,0.8004524438954095,0.838444983790038
19.285714285714285,36.0,0.8486617526656062,0.8857258192449132,0.8029531977831657,0.839168825381769
19.428571428571427,36.0,0.8507697776238496,0.8869479878290027,0.8056041781788218,0.8401819836899223
19.571428571428573,36.0,0.8528576426018295,0.8881605428034275,0.8084085338411477,0.8414965535492245
19.714285714285715,36.0,0.8549253716162191,0.8893635116772962,0.8113688285696755,0.8431097778712136
19.857142857142858,36.0,0.856972991862447,0.8905569225448013,0.814486995454537,0.8450090918838975
20.0,36.0,0.8590005336746074,0.8917408040765422,0.8177642899461678,0.8471808224277734
