gestational_week,baseline_bmi,probability,local_subjects,in_bmi_range,supported
19.571428571428573,21.0,0.9750352944261436,1,True,False
19.714285714285715,21.0,0.9755389992037385,1,True,False
19.857142857142858,21.0,0.9760338972588896,1,True,False
20.0,21.0,0.9765201084151912,1,True,False
20.142857142857142,21.0,0.9769977516770028,1,True,False
20.285714285714285,21.0,0.9774669452155222,1,True,False
20.428571428571427,21.0,0.9779278063554142,0,True,False
20.571428571428573,21.0,0.9783804515619876,0,True,False
20.714285714285715,21.0,0.9788249964289175,0,True,False
20.857142857142858,21.0,0.9792615556665027,0,True,False
21.0,21.0,0.9796902430904589,0,True,False
21.142857142857142,21.0,0.980111171611233,0,True,False
21.285714285714285,21.0,0.9805244532238412,0,True,False
21.428571428571427,21.0,0.980930198998219,0,True,False
21.571428571428573,21.0,0.9813285190700768,0,True,False
21.714285714285715,21.0,0.9817195226322569,0,True,False
21.857142857142858,21.0,0.9821033179265845,0,True,False
22.0,21.0,0.9824800122362032,0,True,False
22.142857142857142,21.0,0.982849711878393,1,True,False
22.285714285714285,21.0,0.9832125221978578,1,True,False
22.428571428571427,21.0,0.9835685475604814,1,True,False
22.571428571428573,21.0,0.9839178913475389,1,True,False
22.714285714285715,21.0,0.9842606559503613,1,True,False
22.857142857142858,21.0,0.9845969427654421,1,True,False
23.0,21.0,0.9849268521899812,1,True,False
23.142857142857142,21.0,0.985250483617856,1,True,False
23.285714285714285,21.0,0.9855679354360145,1,True,False
23.428571428571427,21.0,0.9858793050212818,1,True,False
23.571428571428573,21.0,0.9861846887375713,1,True,False
23.714285714285715,21.0,0.9864841819334951,1,True,False
23.857142857142858,21.0,0.9867778789403641,1,True,False
24.0,21.0,0.9870658730705704,1,True,False
24.142857142857142,21.0,0.987348256616345,1,True,False
24.285714285714285,21.0,0.9876251208488813,0,True,False
24.428571428571427,21.0,0.9878965560178198,0,True,False
24.571428571428573,21.0,0.988162651351081,0,True,False
24.714285714285715,21.0,0.9884234950550449,0,True,False
24.857142857142858,21.0,0.9886791743150641,0,True,False
25.0,21.0,0.9889297752963051,0,True,False
11.0,21.5,0.9193619788804355,0,True,False
11.142857142857142,21.5,0.9206892939609606,0,True,False
11.285714285714286,21.5,0.9219995865757619,0,True,False
11.428571428571429,21.5,0.9232929738583296,0,True,False
11.571428571428571,21.5,0.9245695741844925,0,True,False
11.714285714285714,21.5,0.92582950712484,0,True,False
11.857142857142858,21.5,0.9270728933974131,0,True,False
12.0,21.5,0.9282998548206778,0,True,False
12.142857142857142,21.5,0.9295105142668005,1,True,False
12.285714285714286,21.5,0.9307049956152382,1,True,False
12.428571428571429,21.5,0.9318834237066611,1,True,False
12.571428571428571,21.5,0.933045924297223,1,True,False
12.714285714285714,21.5,0.9341926240131918,1,True,False
12.857142857142858,21.5,0.9353236503059574,1,True,False
13.0,21.5,0.9364391314074291,1,True,False
13.142857142857142,21.5,0.9375391962858348,1,True,False
13.285714285714286,21.5,0.9386239746019394,1,True,False
13.428571428571429,21.5,0.9396935966656892,1,True,False
13.571428571428571,21.5,0.9407481933932995,1,True,False
13.714285714285714,21.5,0.9417878962647944,1,True,False
13.857142857142858,21.5,0.9428128372820104,1,True,False
14.0,21.5,0.943823148927075,1,True,False
14.142857142857142,21.5,0.9448189641213729,1,True,False
14.285714285714286,21.5,0.9458004161850045,0,True,False
14.428571428571429,21.5,0.9467676387967526,0,True,False
14.571428571428571,21.5,0.9477207659545622,0,True,False
14.714285714285714,21.5,0.9486599319365434,0,True,False
14.857142857142858,21.5,0.9495852712625064,0,True,False
15.0,21.5,0.9504969186560359,0,True,False
15.142857142857142,21.5,0.9513950090071128,0,True,False
15.285714285714286,21.5,0.9522796773352894,1,True,False
15.428571428571429,21.5,0.9531510587534255,1,True,False
15.571428571428571,21.5,0.9540092884319935,1,True,False
15.714285714285714,21.5,0.9548545015639531,1,True,False
15.857142857142858,21.5,0.9556868333302082,1,True,False
16.0,21.5,0.9565064188656446,1,True,False
16.142857142857142,21.5,0.957313393225758,1,True,False
16.285714285714285,21.5,0.9581078913538734,1,True,False
16.428571428571427,21.5,0.9588900480489619,1,True,False
16.571428571428573,21.5,0.9596599979340567,1,True,False
16.714285714285715,21.5,0.9604178754252728,1,True,False
16.857142857142858,21.5,0.9611638147014341,1,True,False
17.0,21.5,0.9618979496743059,1,True,False
17.142857142857142,21.5,0.962620413959441,1,True,False
17.285714285714285,21.5,0.9633313408476365,1,True,False
17.428571428571427,21.5,0.9640308632770044,0,True,False
17.571428571428573,21.5,0.9647191138056566,0,True,False
17.714285714285715,21.5,0.9653962245850056,0,True,False
17.857142857142858,21.5,0.966062327333681,0,True,False
18.0,21.5,0.96671755331206,0,True,False
18.142857142857142,21.5,0.9673620332974155,0,True,False
18.285714285714285,21.5,0.9679958975596769,1,True,False
18.428571428571427,21.5,0.9686192758378049,1,True,False
18.571428571428573,21.5,0.9692322973167797,1,True,False
18.714285714285715,21.5,0.9698350906051993,1,True,False
18.857142857142858,21.5,0.9704277837134865,1,True,False
19.0,21.5,0.9710105040327035,1,True,False
19.142857142857142,21.5,0.9715833783139707,1,True,False
19.285714285714285,21.5,0.9721465326484876,1,True,False
19.428571428571427,21.5,0.9727000924481517,1,True,False
19.571428571428573,21.5,0.9732441824267754,1,True,False
19.714285714285715,21.5,0.9737789265818921,1,True,False
19.857142857142858,21.5,0.9743044481771541,1,True,False
20.0,21.5,0.9748208697253129,1,True,False
20.142857142857142,21.5,0.9753283129717814,1,True,False
20.285714285714285,21.5,0.9758268988787719,1,True,False
20.428571428571427,21.5,0.9763167476100073,0,True,False
20.571428571428573,21.5,0.9767979785159957,0,True,False
20.714285714285715,21.5,0.9772707101198718,0,True,False
20.857142857142858,21.5,0.9777350601037904,0,True,False
21.0,21.5,0.9781911452958763,0,True,False
21.142857142857142,21.5,0.9786390816577152,0,True,False
21.285714285714285,21.5,0.9790789842723889,0,True,False
21.428571428571427,21.5,0.9795109673330428,0,True,False
21.571428571428573,21.5,0.9799351441319822,0,True,False
21.714285714285715,21.5,0.9803516270502917,0,True,False
21.857142857142858,21.5,0.9807605275479694,0,True,False
22.0,21.5,0.9811619561545715,0,True,False
22.142857142857142,21.5,0.9815560224603598,1,True,False
22.285714285714285,21.5,0.9819428351079447,1,True,False
22.428571428571427,21.5,0.9823225017844187,1,True,False
22.571428571428573,21.5,0.9826951292139723,1,True,False
22.714285714285715,21.5,0.9830608231509844,1,True,False
22.857142857142858,21.5,0.9834196883735832,1,True,False
23.0,21.5,0.9837718286776658,1,True,False
23.142857142857142,21.5,0.9841173468713744,1,True,False
23.285714285714285,21.5,0.9844563447700174,1,True,False
23.428571428571427,21.5,0.9847889231914299,1,True,False
23.571428571428573,21.5,0.9851151819517668,1,True,False
23.714285714285715,21.5,0.9854352198617194,1,True,False
23.857142857142858,21.5,0.9857491347231491,1,True,False
24.0,21.5,0.9860570233261279,1,True,False
24.142857142857142,21.5,0.9863589814463847,1,True,False
24.285714285714285,21.5,0.9866551038431397,0,True,False
24.428571428571427,21.5,0.986945484257329,0,True,False
24.571428571428573,21.5,0.9872302154102044,0,True,False
24.714285714285715,21.5,0.9875093890023047,0,True,False
24.857142857142858,21.5,0.9877830957127889,0,True,False
25.0,21.5,0.9880514251991237,0,True,False
11.0,22.0,0.9146917494384392,0,True,False
11.142857142857142,22.0,0.9160781559421581,0,True,False
11.285714285714286,22.0,0.9174471493817901,0,True,False
11.428571428571429,22.0,0.9187988422785627,0,True,False
11.571428571428571,22.0,0.9201333485605598,0,True,False
11.714285714285714,22.0,0.9214507835143609,0,True,False
11.857142857142858,22.0,0.9227512637368895,0,True,False
12.0,22.0,0.9240349070874849,0,True,False
12.142857142857142,22.0,0.9253018326402188,1,True,False
12.285714285714286,22.0,0.92655216063647,1,True,False
12.428571428571429,22.0,0.9277860124377768,1,True,False
12.571428571428571,22.0,0.9290035104789856,1,True,False
12.714285714285714,22.0,0.9302047782217033,1,True,False
12.857142857142858,22.0,0.9313899401080821,1,True,False
13.0,22.0,0.9325591215149394,1,True,False
13.142857142857142,22.0,0.9337124487082356,1,True,False
13.285714285714286,22.0,0.9348500487979223,1,True,False
13.428571428571429,22.0,0.9359720496931733,1,True,False
13.571428571428571,22.0,0.9370785800580144,1,True,False
13.714285714285714,22.0,0.938169769267363,1,True,False
13.857142857142858,22.0,0.9392457473634922,1,True,False
14.0,22.0,0.9403066450129313,1,True,False
14.142857142857142,22.0,0.9413525934638126,1,True,False
14.285714285714286,22.0,0.9423837245036801,0,True,False
14.428571428571429,22.0,0.9434001704177668,0,True,False
14.571428571428571,22.0,0.9444020639477535,0,True,False
14.714285714285714,22.0,0.9453895382510211,0,True,False
14.857142857142858,22.0,0.9463627268604007,0,True,False
15.0,22.0,0.9473217636444372,0,True,False
15.142857142857142,22.0,0.9482667827681722,0,True,False
15.285714285714286,22.0,0.9491979186544525,1,True,False
15.428571428571429,22.0,0.9501153059457785,1,True,False
15.571428571428571,22.0,0.9510190794666937,1,True,False
15.714285714285714,22.0,0.9519093741867269,1,True,False
15.857142857142858,22.0,0.952786325183892,1,True,False
16.0,22.0,0.953650067608752,1,True,False
16.142857142857142,22.0,0.9545007366490552,1,True,False
16.285714285714285,22.0,0.955338467494945,1,True,False
16.428571428571427,22.0,0.9561633953047539,1,True,False
16.571428571428573,22.0,0.9569756551713829,1,True,False
16.714285714285715,22.0,0.9577753820892709,1,True,False
16.857142857142858,22.0,0.9585627109219604,1,True,False
17.0,22.0,0.9593377763702612,1,True,False
17.142857142857142,22.0,0.960100712941016,1,True,False
17.285714285714285,22.0,0.9608516549164712,1,True,False
17.428571428571427,22.0,0.9615907363242556,0,True,False
17.571428571428573,22.0,0.962318090907968,0,True,False
17.714285714285715,22.0,0.9630338520983761,0,True,False
17.857142857142858,22.0,0.9637381529852302,0,True,False
18.0,22.0,0.9644311262896891,0,True,False
18.142857142857142,22.0,0.9651129043373621,0,True,False
18.285714285714285,22.0,0.9657836190319666,1,True,False
18.428571428571427,22.0,0.9664434018296006,1,True,False
18.571428571428573,22.0,0.9670923837136305,1,True,False
18.714285714285715,22.0,0.9677306951701953,1,True,False
18.857142857142858,22.0,0.968358466164323,1,True,False
19.0,22.0,0.9689758261166617,1,True,False
19.142857142857142,22.0,0.9695829038808197,1,True,False
19.285714285714285,22.0,0.9701798277213196,1,True,False
19.428571428571427,22.0,0.9707667252921555,1,True,False
19.571428571428573,22.0,0.9713437236159588,1,True,False
19.714285714285715,22.0,0.971910949063767,1,True,False
19.857142857142858,22.0,0.9724685273353906,1,True,False
20.0,22.0,0.9730165834403797,1,True,False
20.142857142857142,22.0,0.9735552416795821,1,True,False
20.285714285714285,22.0,0.9740846256272933,1,True,False
20.428571428571427,22.0,0.9746048581139923,0,True,False
20.571428571428573,22.0,0.9751160612096603,0,True,False
20.714285714285715,22.0,0.9756183562076763,0,True,False
20.857142857142858,22.0,0.9761118636092879,0,True,False
21.0,22.0,0.9765967031086503,0,True,False
21.142857142857142,22.0,0.9770729935784296,0,True,False
21.285714285714285,22.0,0.977540853055965,0,True,False
21.428571428571427,22.0,0.9780003987299853,0,True,False
21.571428571428573,22.0,0.9784517469278728,0,True,False
21.714285714285715,22.0,0.9788950131034713,0,True,False
21.857142857142858,22.0,0.9793303118254291,0,True,False
22.0,22.0,0.9797577567660747,0,True,False
22.142857142857142,22.0,0.9801774606908176,1,True,False
22.285714285714285,22.0,0.9805895354480652,1,True,False
22.428571428571427,22.0,0.9809940919596548,1,True,False
22.571428571428573,22.0,0.9813912402117906,1,True,False
22.714285714285715,22.0,0.9817810892464779,1,True,False
22.857142857142858,22.0,0.982163747153453,1,True,False
23.0,22.0,0.9825393210625959,1,True,False
23.142857142857142,22.0,0.982907917136822,1,True,False
23.285714285714285,22.0,0.9832696405654475,1,True,False
23.428571428571427,22.0,0.9836245955580151,1,True,False
23.571428571428573,22.0,0.9839728853385805,1,True,False
23.714285714285715,22.0,0.9843146121404469,1,True,False
23.857142857142858,22.0,0.9846498772013415,1,True,False
24.0,22.0,0.984978780759028,1,True,False
24.142857142857142,22.0,0.9853014220473459,1,True,False
24.285714285714285,22.0,0.9856178992926695,0,True,False
24.428571428571427,22.0,0.9859283097107792,0,True,False
24.571428571428573,22.0,0.986232749504137,0,True,False
24.714285714285715,22.0,0.9865313138595593,0,True,False
24.857142857142858,22.0,0.9868240969462787,0,True,False
25.0,22.0,0.9871111919143862,0,True,False
11.0,22.5,0.9098165164493737,0,True,False
11.142857142857142,22.5,0.9112633132553638,0,True,False
11.285714285714286,22.5,0.9126923234278214,0,True,False
11.428571428571429,22.5,0.9141036543079261,0,True,False
11.571428571428571,22.5,0.9154974148104356,0,True,False
11.714285714285714,22.5,0.9168737153747587,0,True,False
11.857142857142858,22.5,0.9182326679161712,0,True,False
12.0,22.5,0.9195743857771934,0,True,False
12.142857142857142,22.5,0.9208989836791487,1,True,False
12.285714285714286,22.5,0.9222065776739223,1,True,False
12.428571428571429,22.5,0.9234972850959362,1,True,False
12.571428571428571,22.5,0.9247712245143611,1,True,False
12.714285714285714,22.5,0.9260285156855799,1,True,False
12.857142857142858,22.5,0.927269279505923,1,True,False
13.0,22.5,0.928493637964688,1,True,False
13.142857142857142,22.5,0.9297017140974643,1,True,False
13.285714285714286,22.5,0.9308936319397755,1,True,False
13.428571428571429,22.5,0.9320695164810568,1,True,False
13.571428571428571,22.5,0.9332294936189804,1,True,False
13.714285714285714,22.5,0.9343736901141462,1,True,False
13.857142857142858,22.5,0.9355022335451504,1,True,False
14.0,22.5,0.9366152522640457,1,True,False
14.142857142857142,22.5,0.9377128753522075,1,True,False
14.285714285714286,22.5,0.9387952325766176,0,True,False
14.428571428571429,22.5,0.9398624543465798,0,True,False
14.571428571428571,22.5,0.9409146716708778,0,True,False
14.714285714285714,22.5,0.941952016115388,0,True,False
14.857142857142858,22.5,0.9429746197611593,0,True,False
15.0,22.5,0.9439826151629667,0,True,False
15.142857142857142,22.5,0.9449761353083568,0,True,False
15.285714285714286,22.5,0.9459553135771855,1,True,False
15.428571428571429,22.5,0.9469202837016666,1,True,False
15.571428571428571,22.5,0.9478711797269334,1,True,False
15.714285714285714,22.5,0.9488081359721265,1,True,False
15.857142857142858,22.5,0.9497312869920139,1,True,False
