variable,x,fit,low,high
bmi,28.142857142857142,0.07508379904122875,0.06922502204078634,0.08139506513934569
bmi,28.352941176470587,0.07472696915613639,0.06905284730940954,0.08082685710438148
bmi,28.563025210084035,0.0743716987188964,0.06887712285683344,0.08026681140752519
bmi,28.77310924369748,0.07401798220850209,0.06869752108943337,0.07971523029474371
bmi,28.983193277310924,0.07366581411111285,0.06851368635298383,0.07917244411422625
bmi,29.19327731092437,0.07331518892017684,0.06832523415252344,0.078638812098244
bmi,29.403361344537814,0.07296610113655275,0.06813175102311508,0.07811472249408287
bmi,29.613445378151262,0.07261854526862939,0.06793279530165476,0.07760059179389323
bmi,29.823529411764707,0.07227251583244443,0.06772789909207884,0.07709686277110991
bmi,30.03361344537815,0.0719280073518009,0.06751657174790116,0.07660400099950915
bmi,30.2436974789916,0.07158501435838277,0.06729830520562796,0.07612248952135639
bmi,30.45378151260504,0.07124353139186876,0.06707258147561353,0.07565282135808148
bmi,30.66386554621849,0.07090355300004453,0.06683888251683096,0.07519548963700683
bmi,30.873949579831933,0.07056507373891381,0.06659670257366218,0.07475097525602648
bmi,31.084033613445378,0.07022808817280754,0.06634556282766545,0.07431973223327551
bmi,31.294117647058826,0.06989259087449196,0.06608502792056138,0.07390217118555129
bmi,31.504201680672267,0.06955857642527505,0.06581472356222745,0.07349864172169608
bmi,31.714285714285715,0.06922603941511145,0.06553435409944446,0.07310941487519708
bmi,31.92436974789916,0.06889497444270622,0.06524371865831659,0.07273466696308431
bmi,32.134453781512605,0.06856537611561689,0.0649427243635308,0.07237446636795916
bmi,32.34453781512605,0.06823723905035414,0.0646313952431123,0.07202876463449785
bmi,32.554621848739494,0.06791055787248128,0.06430987576938384,0.07169739292972331
bmi,32.76470588235294,0.06758532721671202,0.06397842852904173,0.07138006437413066
bmi,32.97478991596638,0.06726154172700718,0.06363742616505383,0.07107638210096395
bmi,33.18487394957983,0.06693919605666959,0.0632873383647331,0.0707858522692886
bmi,33.39495798319328,0.06661828486843818,0.06292871515993033,0.07050790076491807
bmi,33.60504201680672,0.06629880283458013,0.06256216807448017,0.0702418920540593
bmi,33.81512605042017,0.06598074463698202,0.06218835067810799,0.06998714863047113
bmi,34.02521008403362,0.06566410496723961,0.061807939919736654,0.0697429696831962
bmi,34.23529411764706,0.0653488785267462,0.06142161928890173,0.06950864793615787
bmi,34.445378151260506,0.0650350600267795,0.06103006447499735,0.0692834839899009
bmi,34.65546218487395,0.06472264418858767,0.06063393183172892,0.06906679785809983
bmi,34.865546218487395,0.06441162574347344,0.06023384965556553,0.06885793769004177
bmi,35.07563025210084,0.06410199943287749,0.05983041207309291,0.0686562858841847
bmi,35.285714285714285,0.06379376000846008,0.05942417520287499,0.06846126292718119
bmi,35.49579831932773,0.06348690223218179,0.05901565519965134,0.06827232935054324
bmi,35.705882352941174,0.0631814208763826,0.058605327783845904,0.06808898620197051
bmi,35.91596638655462,0.06287731072386012,0.05819362888881273,0.06791077439891899
bmi,36.12605042016807,0.06257456656794616,0.05778095610630677,0.06773727328391994
bmi,36.33613445378151,0.06227318321258247,0.057367670665740327,0.0675680986460912
bmi,36.54621848739496,0.06197315547239477,0.05695409973718769,0.06740290041887649
bmi,36.75630252100841,0.061674478172766105,0.05654053889741895,0.06724136021473362
bmi,36.96638655462185,0.061377146149908364,0.05612725464040324,0.0670831888153306
bmi,37.17647058823529,0.06108115425093327,0.05571448684822728,0.06692812370130491
bmi,37.38655462184874,0.06078649733392151,0.05530245116562915,0.06677592667838525
bmi,37.596638655462186,0.06049317026799125,0.05489134124223281,0.06662638163579204
bmi,37.80672268907563,0.060201167933364934,0.05448133082212488,0.06647929245727355
bmi,38.016806722689076,0.05991048522143547,0.054072575671679016,0.06633448109387463
bmi,38.226890756302524,0.0596211170348307,0.05366521534443582,0.0661917857996286
bmi,38.436974789915965,0.059333058287477286,0.05325937478718803,0.0660510595260243
bmi,38.64705882352941,0.05904630390466281,0.05285516579484614,0.06591216846767216
bmi,38.85714285714286,0.0587608488230974,0.05245268832369221,0.06577499074956301
bmi,39.0672268907563,0.05847668799097374,0.0520520316736611,0.06563941524527978
bmi,39.27731092436974,0.05819381636802613,0.051653275550628444,0.06550534051518324
bmi,39.4873949579832,0.05791222892558847,0.05125649101955619,0.06537267385372178
bmi,39.69747899159664,0.05763192064665122,0.050861741358915115,0.06524133043544553
bmi,39.90756302521008,0.05735288652591701,0.050469082826188574,0.06511123254992064
bmi,40.11764705882353,0.05707512156985547,0.05007856534355055,0.06498230891645201
bmi,40.32773109243698,0.05679862079675669,0.04969023311205513,0.064854494070276
bmi,40.53781512605042,0.05652337923678397,0.04930412516192168,0.06472772781264091
bmi,40.747899159663866,0.05624939193202512,0.04892027584576712,0.06460195471792235
bmi,40.957983193277315,0.05597665393654307,0.04853871528094869,0.06447712369161196
bmi,41.168067226890756,0.0557051603164252,0.04815946974653583,0.06435318757365989
bmi,41.3781512605042,0.05543490614983176,0.04778256203984182,0.06423010278224116
bmi,41.58823529411765,0.05516588652704315,0.047408011796909295,0.06410782899355232
bmi,41.79831932773109,0.054898096550506495,0.04703583578085974,0.06398632885372817
bmi,42.008403361344534,0.05463153133488072,0.04666604814158096,0.06386556771940458
bmi,42.21848739495798,0.05436618600708115,0.04629866064983979,0.06374551342384124
bmi,42.42857142857143,0.0541020557063227,0.04593368290855886,0.06362613606586481
bmi,42.63865546218487,0.053839135584162444,0.04557112254368902,0.06350740781920187
bmi,42.84873949579832,0.05357742080454088,0.04521098537683513,0.06338930276004359
bmi,43.05882352941177,0.053316906543822526,0.04485327558155138,0.06327179671092689
bmi,43.26890756302521,0.05305758799083541,0.04449799582500669,0.06315486709923115
bmi,43.47899159663866,0.05279946034690956,0.04414514739653194,0.06303849282877909
bmi,43.689075630252105,0.05254251882591482,0.043794730324392676,0.06292265416319898
bmi,43.89915966386555,0.052286758654297355,0.04344674348198237,0.06280733261985236
bmi,44.10924369747899,0.052032175071115676,0.04310118468450045,0.06269251087326437
bmi,44.319327731092436,0.05177876332807532,0.04275805077706288,0.062578172667108
bmi,44.529411764705884,0.05152651868956296,0.04241733771509104,0.06246430273389779
bmi,44.739495798319325,0.051275436432679504,0.04207904063773316,0.06235088672163839
bmi,44.94957983193277,0.051025511847272276,0.04174315393499234,0.062237911126754177
bmi,45.15966386554622,0.050776740235966296,0.041409671309164016,0.06212536323269723
bmi,45.36974789915966,0.05052911691419488,0.04107858583112221,0.06201323105369533
bmi,45.57983193277311,0.050282637210229075,0.040749889991938223,0.06190150328315496
bmi,45.78991596638656,0.0500372964652066,0.040423575750264826,0.06179016924628854
bmi,46.0,0.04979309003315957,0.04009963457587561,0.06167921885657418
