variable,x,fit,low,high
week,14.294117647058822,0.06322298979292106,0.05996627429454399,0.06664403542207889
week,14.411764705882353,0.06343659021233813,0.06017065763191747,0.06686717823636042
week,14.529411764705882,0.0636546680853586,0.06037810375077563,0.06709634606101117
week,14.647058823529411,0.06387726175316062,0.06058874571563581,0.06733147241762874
week,14.764705882352942,0.0641044103960543,0.060802715666193795,0.06757249373906209
week,14.882352941176471,0.06433615404268811,0.061020144486044904,0.06781934971918499
week,15.0,0.06457253357943879,0.06124116151421523,0.06807198362049036
week,15.117647058823529,0.06481359075998559,0.0614658942981429,0.06833034254086884
week,15.235294117647058,0.06505936821507001,0.061694468386026144,0.0685943776416592
week,15.352941176470587,0.06530990946244135,0.061927007155898106,0.0688640443396131
week,15.470588235294118,0.06556525891698972,0.062163631678388134,0.06913930246581927
week,15.588235294117647,0.06582546190106676,0.062404460609868144,0.06942011639489178
week,15.705882352941178,0.06609056465499513,0.06264961011254255,0.06970645514786762
week,15.823529411764707,0.06636061434776708,0.0628991937980038,0.06999829247229467
week,15.941176470588236,0.0666356590879337,0.06315332269082242,0.07029560690294635
week,16.058823529411764,0.06691574793468469,0.06341210520884993,0.07059838180648685
week,16.176470588235293,0.0672009309091195,0.06367564715707416,0.07090660541325157
week,16.294117647058822,0.06749125900571067,0.0639440517320594,0.07122027083911392
week,16.411764705882355,0.06778678420395967,0.06421741953421946,0.07153937610019433
week,16.529411764705884,0.06808755948024549,0.06449584858539766,0.07186392412293975
week,16.647058823529413,0.06839363881986679,0.06477943434945838,0.07219392275187365
week,16.764705882352942,0.06870507722927786,0.06506826975382136,0.07252938475708827
week,16.88235294117647,0.06902193074851813,0.06536244521008891,0.07287032784333096
week,17.0,0.06934425646383591,0.06566204863212559,0.0732167746623294
week,17.11764705882353,0.0696721125205065,0.06596716545014633,0.07356875282980216
week,17.235294117647058,0.07000555813584414,0.06627787861955164,0.07392629494841792
week,17.352941176470587,0.0703446536124082,0.06659426862341868,0.07428943863779755
week,17.470588235294116,0.07068946035140328,0.06691641346771521,0.07465822657249446
week,17.588235294117645,0.07104004086627234,0.06724438866844795,0.07503270652874203
week,17.705882352941178,0.07139645879648363,0.06757826723009566,0.0754129314406217
week,17.823529411764707,0.07175877892150966,0.06791811961480357,0.07579895946617472
week,17.941176470588236,0.07212706717499814,0.06826401370193974,0.07619085406385794
week,18.058823529411764,0.07250139065913422,0.06861601473773375,0.07658868407962519
week,18.176470588235293,0.07288181765919252,0.06897418527483444,0.07699252384479582
week,18.294117647058822,0.07326841765827834,0.06933858510174475,0.07740245328475368
week,18.411764705882355,0.07366126135225665,0.06970927116221262,0.07781855803839569
week,18.529411764705884,0.07406042066486736,0.07008629746478655,0.07824092958812114
week,18.647058823529413,0.07446596876302532,0.07046971498288003,0.07866966540001462
week,18.764705882352942,0.07487798007230359,0.07085957154583676,0.07910486907372967
week,18.88235294117647,0.07529653029259709,0.0712559117216455,0.07954665050141943
week,19.0,0.07572169641396585,0.07165877669212756,0.07999512603488977
week,19.11764705882353,0.0761535567326542,0.07206820412160451,0.08045041865996093
week,19.235294117647058,0.07659219086728412,0.07248422802025913,0.08091265817682121
week,19.352941176470587,0.07703767977521947,0.07290687860361793,0.08138198138493685
week,19.470588235294116,0.0774901057690985,0.07333618214982052,0.08185853227084743
week,19.588235294117645,0.0779495525335306,0.07377216085658612,0.08234246219692716
week,19.705882352941174,0.07841610514195455,0.0742148327000496,0.08283393008893268
week,19.823529411764707,0.07888985007365377,0.07466421129790553,0.08333310261988755
week,19.941176470588236,0.07937087523092487,0.07512030577957038,0.08384015438758369
week,20.058823529411764,0.07985926995639445,0.07558312066634021,0.08435526808270875
week,20.176470588235293,0.08035512505048029,0.0760526557647797,0.08487863464435265
week,20.294117647058826,0.08085853278899086,0.07652890607681181,0.08541045339940637
week,20.411764705882355,0.08136958694085852,0.0770118617301839,0.08595093218216437
week,20.529411764705884,0.08188838278600004,0.07750150793314273,0.08650028743027795
week,20.647058823529413,0.08241501713329873,0.07799782495725235,0.08705874425310854
week,20.764705882352942,0.0829495883387011,0.0785007881523119,0.08762653646850195
week,20.88235294117647,0.08349219632342175,0.07901036799726728,0.08820390660406828
week,21.0,0.08404294259224866,0.07952653019083793,0.08879110585922145
week,21.11764705882353,0.08460193025194088,0.08004923578529059,0.08938839402452042
week,21.235294117647058,0.08516926402971119,0.08057844136636912,0.08999603935527563
week,21.352941176470587,0.08574505029178402,0.08111409928182586,0.09061431839694399
week,21.470588235294116,0.08632939706201992,0.08165615792029546,0.09124351576054013
week,21.588235294117645,0.08692241404059681,0.08220456204140013,0.09188392384713935
week,21.705882352941174,0.08752421262273766,0.08275925315699743,0.09253584252152483
week,21.823529411764707,0.08813490591747361,0.08332016996238176,0.09319957873612762
week,21.941176470588236,0.08875460876643156,0.08388724881506647,0.0938754461075904
week,22.058823529411764,0.08938343776263363,0.08446042425752957,0.09456376444952669
week,22.176470588235293,0.09002151126929668,0.08503962957904951,0.09526485926630127
week,22.294117647058822,0.09066894943861757,0.08562479741053385,0.09597906121387678
week,22.411764705882355,0.09132587423053166,0.08621586034510693,0.09670670553490793
week,22.529411764705884,0.09199240943142811,0.08681275157621973,0.09744813147625889
week,22.647058823529413,0.09266868067280902,0.08741540554424111,0.09820368169792824
week,22.764705882352942,0.09335481544987392,0.0880237585819112,0.09897370168293033
week,22.88235294117647,0.09405094314001473,0.08863774954874248,0.09975853915798273
week,23.0,0.09475719502120246,0.0892573204444524,0.10055854353484121
week,23.11764705882353,0.09547370429024789,0.08988241699182123,0.10137406538181162
week,23.235294117647058,0.09620060608091673,0.09051298917998678,0.10220545593434627
week,23.352941176470587,0.09693803748187915,0.09114899176008874,0.10305306665272551
week,23.470588235294116,0.09768613755447252,0.09179038468632779,0.1039172488336688
week,23.588235294117645,0.09844504735025618,0.09243713349685884,0.10479835328136121
week,23.705882352941174,0.09921490992833436,0.0930892096304351,0.10569673004187653
week,23.823529411764707,0.09999587037242395,0.0937465906762959,0.10661272820339927
week,23.941176470588236,0.10078807580764244,0.0944092605563824,0.10754669576305
week,24.058823529411764,0.10159167541698945,0.09507720964050306,0.10849897955957404
week,24.176470588235293,0.10240682045749543,0.09575043479650397,0.1094699252697162
week,24.294117647058822,0.1032336642760095,0.09642893937877502,0.11045987746482182
week,24.411764705882355,0.1040723623245962,0.0971127331595037,0.11146917972311461
week,24.529411764705884,0.10492307217551211,0.09780183220795761,0.11249817479223109
week,24.647058823529413,0.10578595353572999,0.09849625872371098,0.11354720479594578
week,24.764705882352942,0.10666116826097706,0.0991960408301395,0.1146166114786062
week,24.88235294117647,0.1075488803692547,0.09990121233470046,0.1157067364806
week,25.0,0.10844925605380254,0.10061181246250486,0.11681792163817423
